rank,name,items,owners,link,Unnamed: 5,scan,contract address,Time,text plagiarism,image plagiarism,manual label,Creation Time >= 3,trading volume >= 1500,Official website verification,counterfeit_sure
4,Bored Ape Yacht Clubie,1.6K,41,https://rarible.com/collection/0x5f42792821e0a04d5150966e15f5129909e98457,,Ethereum,0x5f42792821e0a04d5150966e15f5129909e98457,2022/9/4 13:46,1,,,,,,1
47,Bored Ape Yacht Club Commissioned Derivatives,5,4,https://rarible.com/collection/0x34340336594908a8dab7ad7f1a963f5ff7053dac,,Ethereum,0x34340336594908a8dab7ad7f1a963f5ff7053dac,2022/9/13 2:53,1,,,,,,
48,WE ARE ALL BORED APES,12,1,https://rarible.com/waaba,,Ethereum,0xf68416e10954adcb9d4b13cdba85f93d6169b306,,1,,,,,,
5,Bored Ape Yacht Club Game Tokens,5.7K,131,https://rarible.com/collection/0x845f079e8b38eb55c5d3ae08e9920065ac310242,,Ethereum,0x845f079e8b38eb55c5d3ae08e9920065ac310242,2022/6/29 2:25,1,,,,,,
6,AI Caffe,420,1,https://rarible.com/ai-c,,Ethereum,0xa65c8fb4c6f24100c8d7185d658425324ef48aeb,,,,,,,,
67,iNFT’s Bored Ape Yacht Club Gallery,2,1,https://rarible.com/collection/0x2094297abd810a17c563a8450139257d9abc4aea,,Ethereum,0x2094297abd810a17c563a8450139257d9abc4aea,2021/5/3 3:46,1,,,,,,
68,Bored Ape Yacht Club Mini,2,2,https://rarible.com/collection/0x504ee3a5626e2b14659790ceefa0b3fcbec0a381,,Ethereum,0x504ee3a5626e2b14659790ceefa0b3fcbec0a381,2022/3/18 4:30,1,,,,,,
69,BoredApesYachtClub404,4,1,https://rarible.com/collection/0xea4e0d44850a81ae2be73c72b63d42d854b375fd,,Ethereum,0xea4e0d44850a81ae2be73c72b63d42d854b375fd,2024/2/9 1:57,1,,,,,,
7,AbbasNFTWorld,1.3K,1,https://rarible.com/abbasnftworld,,Ethereum,0xa714475ea98b0a5462b8d092385e202bd07f2d80,,,,,,,,
8,Not Bored Ape Yacht Club,1K,45,https://rarible.com/collection/0xa896030569fb90d8c37724cd8cea953f06be3997,,Ethereum,0xa896030569fb90d8c37724cd8cea953f06be3997,2022/5/20 1:22,1,,,,,,
9,Bored Ape Seeks Yacht Club #1,318,126,https://rarible.com/collection/0xad354a2993739c201415fb772e0eeb8df3afa380,,Ethereum,0xad354a2993739c201415fb772e0eeb8df3afa380,2021/11/5 7:00,1,,,,,,
100,Broed Ape Yacht Club Boerd Ape Yacht Club Borde Ape Yacht Club Bore dApe Yacht ...,1,1,https://rarible.com/collection/polygon/0x3f51118e3889323fcc4b5235338d3abdc24b3fe6,,Polygon,0x3f51118e3889323fcc4b5235338d3abdc24b3fe6,2024/5/2 16:39,1,,,,,,
102,Baby Ape Bored Yacht Club,1,1,https://rarible.com/collection/polygon/0x52352d1b5f96577be3244e3fe5b15bbc215777b3,,Polygon,0x52352d1b5f96577be3244e3fe5b15bbc215777b3,2022/5/12 18:01,1,,,,,,
103,Bored pAe Yacht Club Bored Aep Yacht Club Bored Ap eYacht Club Bored Ape aYcht ...,1,1,https://rarible.com/collection/polygon/0x5ce9494edcfa58f1f671707fb574a4dd4fec7eb9,,Polygon,0x5ce9494edcfa58f1f671707fb574a4dd4fec7eb9,2024/5/2 16:39,1,,,,,,
104,Bored Ape Yacht Clubs,1,1,https://rarible.com/collection/polygon/0x700ebfde4bb2e76403aeb1fd0135f255d58aae71,,Polygon,0x700ebfde4bb2e76403aeb1fd0135f255d58aae71,2024/3/19 23:12,1,1,,,,,
105,Baby Ape Bored Yacht Club,1,1,https://rarible.com/collection/polygon/0x7a8285324d44a73d1ebbd0d1956a0f7d4bbe9b9e,,Polygon,0x7a8285324d44a73d1ebbd0d1956a0f7d4bbe9b9e,2022/5/12 2:21,1,,,,,,
106,Bored Ape Yacht Club,1,1,https://rarible.com/collection/polygon/0x7d35ebc101de83a7640c9162cc811671693fb2fe,,Polygon,0x7d35ebc101de83a7640c9162cc811671693fb2fe,2024/1/7 14:41,1,,,,,,
